conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,965n6CDY24vvdmjMd,how about this,95.38690476190476,641,7.483333333333332,12.746579700922688,how about this,0.07012459,0.098129414,0.83174604,3,14,1,-0.299707070055543,-0.3916069327841221,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8606395284842346,-0.7499455924851653,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,103  159 points and 105  160 points,95.38690476190476,641,7.483333333333332,12.746579700922688,103 = 159 points and 105 = 160 points,0.044190064,0.055263914,0.900546,7,35,1,0.7115921900270314,0.8450465391657372,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0,0,0.8571428571428571,0.0,0,0.0,0,0.0,0.0,-0.9499797029119749,-0.8283173505404356,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,whats the difference when moving others for constraints,95.38690476190476,641,7.483333333333332,12.746579700922688,what's the difference when moving others for constraints,0.03930938,0.09471833,0.86597234,8,55,1,0.964417005047675,1.1542099071532022,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.966792856153591,-0.8430663297811677,0.3968,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,965n6CDY24vvdmjMd,look at total score,95.38690476190476,641,7.483333333333332,12.746579700922688,look at total score,0.107268825,0.08631257,0.8064186,4,19,1,-0.04688225503489937,-0.08244356479665728,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.75,0.0,-0.7326837511592519,-0.637699122333056,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,965n6CDY24vvdmjMd,in top left,95.38690476190476,641,7.483333333333332,12.746579700922688,in top left,0.33440387,0.0381677,0.62742835,3,11,1,-0.299707070055543,-0.3916069327841221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.25,0.25,0.04975910277810664,0.048682143806642146,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,what did we move by putting c and d in 105,95.38690476190476,641,7.483333333333332,12.746579700922688,what did we move by putting c and d in 105?,0.018671922,0.03682247,0.94450563,11,42,1,1.4700666350889622,1.7725366431281318,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.03,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.06999999999999999,0.0,1,0,1.0,0.09090909090909091,1,0.0,0,0.0,0.0,-1.0378855029775647,-0.9054308343513227,0.5456,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,965n6CDY24vvdmjMd,nvm,95.38690476190476,641,7.483333333333332,12.746579700922688,nvm,0.15783831,0.18985453,0.6523071,1,3,1,-0.8053567000968301,-1.0099336687590519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.5584801967692085,-0.4848827784600422,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,965n6CDY24vvdmjMd,586 is slightly better,95.38690476190476,641,7.483333333333332,12.746579700922688,586 is slightly better,0.5369641,0.045380406,0.41765547,4,22,1,-0.04688225503489937,-0.08244356479665728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.7475457629361981,0.6608005737783293,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,yeah,95.38690476190476,641,7.483333333333332,12.746579700922688,yeah,0.36310744,0.102039345,0.5348532,1,4,1,-0.8053567000968301,-1.0099336687590519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.14863817812727065,0.13542169876756624,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,hmmmm,95.38690476190476,641,7.483333333333332,12.746579700922688,hmmmm,0.25761098,0.06249634,0.6798927,1,5,1,-0.8053567000968301,-1.0099336687590519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.21477976665834533,-0.18337892395472674,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,but,95.38690476190476,641,7.483333333333332,12.746579700922688,but,0.1891239,0.17015035,0.6407258,1,3,1,-0.8053567000968301,-1.0099336687590519,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.450706487402985,-0.39034059596183945,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,can we move a if we move  c and d,95.38690476190476,641,7.483333333333332,12.746579700922688,can we move a if we move  c and d,0.041527607,0.01071702,0.94775534,10,33,1,0.964417005047675,1.1542099071532022,0.01,0.0,0.0,0.02,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.04,0.0,0.02,0.0,0.0,0.01,0.02,0.07,0.0,1,0,0.8,0.2,0,0.0,0,0.0,0.0,-0.9591514291577661,-0.8363630513115451,0.496,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,965n6CDY24vvdmjMd,true,95.38690476190476,641,7.483333333333332,12.746579700922688,true,0.5531138,0.08240711,0.36447906,1,4,1,-0.8053567000968301,-1.0099336687590519,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.65,0.35,0.8031788219308245,0.7096034854284283,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,mZXmDaqBh8gXoGKTn,XeYtPgfopDRr3rdPH,2,3,Moderate,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,a to 103,95.38690476190476,641,7.483333333333332,12.746579700922688,a to 103?,0.06743136,0.032088485,0.9004801,3,8,1,-0.299707070055543,-0.3916069327841221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8699172626511912,-0.7580842864388236,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,mZXmDaqBh8gXoGKTn,fQ25KoG7XPGjYmbKi,1,2,Low,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,just looking over numbers quick,97.95918367346935,432,2.9166666666666665,33.58600583090379,just looking over numbers quick,0.120466374,0.1237624,0.7557712,5,31,1,0.20594255998574423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.3333333333333333,-0.6872203665699732,-0.9708715975152743,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,mZXmDaqBh8gXoGKTn,fQ25KoG7XPGjYmbKi,1,2,Low,MH,32.0,1027.0,965n6CDY24vvdmjMd,same but looks pretty good,97.95918367346935,432,2.9166666666666665,33.58600583090379,same but looks pretty good,0.9231167,0.0072198384,0.06966342,5,26,1,0.20594255998574423,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.030000000000000002,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.5750000000000001,0.31666666666666665,2.077777926798588,1.1229722366764068,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,mZXmDaqBh8gXoGKTn,fQ25KoG7XPGjYmbKi,1,2,Low,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,yeah,97.95918367346935,432,2.9166666666666665,33.58600583090379,yeah,0.48171332,0.08014659,0.43814006,1,4,1,-0.8053567000968301,-1.8257418583505538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5572159175991864,-0.028500223579427643,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,mZXmDaqBh8gXoGKTn,fQ25KoG7XPGjYmbKi,1,2,Low,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,a and h are in best spots,97.95918367346935,432,2.9166666666666665,33.58600583090379,a and h are in best spots,0.9215382,0.0041270275,0.07433477,7,25,1,0.7115921900270314,0.9128709291752769,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.3,1.0,2.072340254047823,1.118854462864811,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,965n6CDY24vvdmjMd,wow,97.3895582329317,970,9.05,10.761277152810138,wow,0.5003099,0.107689396,0.3920007,1,3,1,-0.8053567000968301,-1.0279027204917166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.1,0.6212780755487639,0.6255872872898302,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,thats a lot of constraints lol,97.3895582329317,970,9.05,10.761277152810138,that's a lot of constraints lol,0.105515406,0.48541155,0.40907302,6,30,1,0.45876737500638787,0.46722850931441656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.7,0.8,-0.7387239910813123,-0.7114548144848122,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,Dc66PjsXDkDn6ugbC,holy wow,97.3895582329317,970,9.05,10.761277152810138,holy wow,0.5745319,0.16253145,0.2629367,2,8,1,-0.5525318850761866,-0.7288764745304899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.1,0.8769606519866652,0.8769533533979292,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,965n6CDY24vvdmjMd,no h constraints,97.3895582329317,970,9.05,10.761277152810138,no h constraints,0.20362335,0.15370515,0.64267147,3,16,1,-0.299707070055543,-0.42985022856926325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.40075826810233933,-0.379194730719437,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,might just be best to get constraints out of the way without worrying about highest score lol,97.3895582329317,970,9.05,10.761277152810138,might just be best to get constraints out of the way without worrying about highest score lol,0.13458496,0.19557804,0.66983694,17,93,1,3.2398403402334677,3.7565172148879094,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.030000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.030000000000000002,0.0,0.010000000000000002,0.010000000000000002,0.020000000000000004,0.05,0.05,0.0,0.0,0.0,0.010000000000000002,0.0,0.07,0.0,0,0,1.0,0.0,0,0.013888888888888888,0,0.5,0.9,-0.6385841610764525,-0.6130055752768017,0.8432,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,965n6CDY24vvdmjMd,lets start with neighbots,97.3895582329317,970,9.05,10.761277152810138,lets start with neighbots,0.10662538,0.0731681,0.8202065,4,25,1,-0.04688225503489937,-0.13082398260803665,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.734900313302499,-0.7076956891868915,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,965n6CDY24vvdmjMd,so a and b,97.3895582329317,970,9.05,10.761277152810138,so a and b,0.07242738,0.017286152,0.9102864,4,10,1,-0.04688225503489937,-0.13082398260803665,0.0,0.0,0.0,0.020000000000000004,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8527067958686296,-0.8235133272020996,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,YB9XPwCSbnXetYTLv,yeah,97.3895582329317,970,9.05,10.761277152810138,yeah,0.48171332,0.08014659,0.43814006,1,4,1,-0.8053567000968301,-1.0279027204917166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5572159175991864,0.5626066460020105,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,mZXmDaqBh8gXoGKTn,p7YzE34qLu7ZGjwp7,4,5,Very high,MH,32.0,1027.0,965n6CDY24vvdmjMd,doing pretty well so far,97.3895582329317,970,9.05,10.761277152810138,doing pretty well so far,0.93980527,0.0047627464,0.055431988,5,24,1,0.20594255998574423,0.16820226335318997,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.175,2.135267304269745,2.1140168934662125,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
