conversation_num,task_type,speaker_name,timestamp,message,fracture
5d6ecaaa1587634cee40f8a1,cognitive-conflic,Person2,583,last time it was typed with the : and it submitted instantly,False
5d6ecaaa1587634cee40f8a1,cognitive-conflic,Person1,586,Bye team!,False
5d6ecaaa1587634cee40f8a1,cognitive-conflic,Person4,587,Very good job!,False
5d6ecaaa1587634cee40f8a1,cognitive-conflic,Person2,588,byeee,False
5d6ecaaa1587634cee40f8a1,cognitive-conflic,Person4,597,Bye,False
5d6ecaaa1587634cee40f8a1,cognitive-conflic,Person3,597,I didn't know that.  Thanks Person69,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,15,"So, what should we do",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person2,47,I would say #1,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,51,"I think we should fund one too, yeah",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,62,I agree with #1,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,68,so all 500k to that?,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,77,I think so,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,78,The other two are pretty superfluous in comparison. ,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,79,I'd say the most for #1,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,85,Agree with Person76 ,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person2,90,Sure,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,95,we have 500k total might as well put it all there,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,110,Not many people use libraries today.,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,128,Yeah I just read on my tablet or get books for like $1 at the thrift store,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,157,And art is not going to bring potential for financial security or change one's socio-economic status,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,161,We have 10 minutes & we've mostly mad our minds up.,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,164,made*,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,176,You can always get local art for free anyway,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,182,My job is literally filled with it on the walls,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person2,198,"With online forums, people can showcase their art to a lot more people as well.",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,210,How much do we allocate for #1?,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,242,I think we might as well put all 500k there,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,264,"I think the allocation reason should be that it promotes betterment - Maslow's hierarchy begins with the essentials, and providing job training services that will promote employment will in turn give one essentials (home, food, water)",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,264,It says we have that much and it needs that much to guarantee funding,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person2,293,500k sounds good,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,300,agree with the 500k,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,340,I'd go with 500k for 1 & nothing for the others.,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,391,"Yep, we got 3 more minutes until we lock that in",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,406,It says this task is 55 mins total so I wonder what's left. Hopefully they don't make us wait 10 mins for each decision,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,451,I wish the choices were closer in usefulness.,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person2,456,Yea,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,465,"Yeah, I feel they did that on purpose though to see if we'd put all 100% at it or like 95%",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person3,548,"1: 500K  I think the allocation reason should be that it promotes betterment - Maslow's hierarchy begins with the essentials, and providing job training services that will promote employment will in turn give one essentials (home, food, water)",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,575,"1: $500,000 because we felt this was the most important of the three choices. Having jobs is a vital part of society. If you give money to the homeless it stimualtes economy. They'll find jobs and improve the overall value of your area.",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person2,583,"1: $500,000 It makes the most sense",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person4,584,"1: $500,000 Encourages betterment & improves the community",False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,584,2: $0 because we did not find it important,False
5d6ecaaa1587634cee40f8a2,cognitive-conflic,Person1,599,3: $0 because we thought you could find art for free and felt it did not immediately improve your area.,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,6,hello,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person2,7,hey everyone,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,13,Hi there!,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,20,veterans should get the most,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,23,Agree,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,26,200/50/250,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,41,I am good with that,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,56,That's pretty much what I was about to type. i'm willing to take less on the gallery for more vetrans but this looks good. ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person2,63,im good with that also,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,82,This.... was the easiest one for me. Nice. ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,83,"arts are great for developing children for sure, art for a local gallery isn't that expensive, and veterans need the most because they gave a lot and deserve help",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,95,I'll type it out and get it ready for submission,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,95,well that was the quickest decision ever made,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,97,Yep! Want me to type it up ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,105,"Oh... cool, thanks for typing it up too! I appriciate that",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,110,I've already got a notepad going lol,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,110,please do sma,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,124,sma?,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,133,well you guys are on the ball is all I can say,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,147,I was trying to type Person69 ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person2,152,so hows everyone day,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,164,wonderfully blessed   thanks for asking,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,165,"I think we've had time to think of all these before this one hit, so our priorities are set. LOL",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person2,168,while we are waiting,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,182,Pretty good. Perfect weather to work on my back porch today. You?,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,201,1. 200k because arts are great for developing children into great adults. ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,205,I am sitting in the house trying to make a few dollars,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,207,"2. 50k because, while art for viewing is important, it isn’t as necessary or expensive.",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,214,3. 250k because veterans sacrificed for our country and deserve help and support.,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,220,look good? ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,222,very good Person73 ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,225,Looks fantastic.,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,239,My day is going great! Weather is awesome in South Carolina!,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,240,you may want to copy it now so you can paste it when prompted,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,247,It's in a notepad,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,254,I am in west virginia,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,277,Smart! That's what I did last time I needed to type. I live in Florida by a state forest and a creek. Its been beautiful this year,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,304,Person74 where are you from?,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,306,I'll be in Florida next month. Suwanee or something I think,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,318,"Nice! Check out Wakulla , and blue springs if you can",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,335,"Cool, I'll keep it in mind, thanks!",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,339,Suwanee has a ton of springs around it. most are state owned so it's only about 5 bucks to get in. Most of them you can swim in too.,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,351,"Wakulla is backed up this year and not clear, but the nature boat ride is worth it",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,360,We're going to a music festival. I think the place is called Suwanee Music Park,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,370,I actually just got back from a mini vacation last weekend checking it out around there,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,377,OH! I know that. I was thinking of going this year lol,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,378,so I don't know how much exploring we'll get to do :/,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,390,Tipper? I'm excited!,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,407,There's plenty to do right there at Swaunee. but if you get time it's worth it to check it out. ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,418,I'll def keep it in mind,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,427,There are a TON of things there. There was a festival last weekend too. LOL ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person2,434,thats cool,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,450,"I had never heard of it until Tipper, but it looks pretty neat",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,474,It is. Bring TONS of bug spray though. It's already bad here in florida. I've had my stuff out for two months already. ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,490,Has anyone done one of these hits before? How many times do you have to do this decision? This is my third one,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,501,This is my fourth I belive ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,501,"Oh yeah, gonna stock up on that!",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,510,Well first hit i got all the way through on,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,512,I lost track  I think this is my 4th decision,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,525,1. 200k because arts are great for developing children into great adults. ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,530,"2. 50k because, while art for viewing is important, it isn’t as necessary or expensive.",False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,535,3. 250k because veterans sacrificed for our country and deserve help and support.,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,543,good job Person73 ,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,549,I like em! Thank you Person75,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person3,566,Nice meeting you alll! Thanks for making this enjoyable.,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person4,573,bye for now,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person1,578,you guys too! bye!,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person2,592,bye,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person5,609,3: $300k for homeless to help get ppl off the streets,False
5d6ecaaa1587634cee40f8a3,cognitive-conflic,Person6,653,thanks for working so good together!,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person1,29,I think 3 and 2 or most important.,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,42,I would say #3 since it makes new jobs and also will help out tourism,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,51,I'm fine with splitting the $500k though,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,70,"Yes, I was thinking the same thing - #3 would help with future jobs",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person4,82,"I agree with 3, and I was thinking maybe 2 could be a smaller split if we do split",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person1,92,How about 300 to 3 and 100 to the other 2,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,110,"Maybe the bulk - say $300,000 to #3 and $100,000 to #2",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,122,"Oh, just what Person77 just wrote!",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person1,127,:),False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,162,"Are we all in agreement on $300,000 to #3 and $100,000 to #2?",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person4,167,I can agree with that,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,169,I think so,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person1,197,So 300 to 3 because it will create new jobs and best help economy. 100 to library to keep that up to date and 100 to update computers so they aren't antiques. We need to provide reasons. Sound okay?,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,235,Sounds great - I think reason for #3 is to help promote the city and create new jobs and revenue for the futer,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,238,"Yeah, we can just paraphrase that",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,263,It'll make us all list the reasons separately ,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,292,Should we designate one person to do that?  I think we all started typing last time!,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person1,312,We don't each have to type it?,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,330,Oh maybe we do?,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person4,333,"1: 100,000: to keep our computer systems up to date and allow for constant local taxes",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person4,373,"2: 100,000: to keep our library up to date with new books that the community can go to as reference",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,375,"Yeah it makes us each type it, it did last time for me",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person3,381,I think you're right Person77 because we are going with our personal opinions,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,390,"You don't have to type it yet, haha. It'll tell you when to",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,396,we're just at the halfway it makes us wait the whole time basically,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person4,439,"3: 300,000: to create new jobs and stimulate the local economy/community",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person4,448,I wanted to have it written out already lol,False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person1,523,"1. $100,000 to keep computer systems updated as they are necessary 2. $100,000 to update the library so people have updated materials to reference 3. $300,000 to help create jobs and revenue booster",False
5d6ecaaa1587634cee40f8a4,cognitive-conflic,Person2,536,"1: $100,000 because updated computers will help out with the local taxes not being raised.",False
